sample_uid,split,temperature,temperature_folder,sample_id,tx_path,rx_path,tx_path_rel_to_bbdd_parent,rx_path_rel_to_bbdd_parent,model,y_true,y_pred,error,abs_error
46__000228,train,46.0,46,228,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000228.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000228.bin,BBDD/46/iq_tx_000228.bin,BBDD/46/iq_rx_000228.bin,OLS_torch,46.0,48.365977732806066,2.3659777328060656,2.3659777328060656
46__000229,train,46.0,46,229,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000229.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000229.bin,BBDD/46/iq_tx_000229.bin,BBDD/46/iq_rx_000229.bin,OLS_torch,46.0,49.99017078968106,3.990170789681059,3.990170789681059
46__000230,train,46.0,46,230,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000230.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000230.bin,BBDD/46/iq_tx_000230.bin,BBDD/46/iq_rx_000230.bin,OLS_torch,46.0,52.066107134116805,6.066107134116805,6.066107134116805
46__000231,train,46.0,46,231,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000231.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000231.bin,BBDD/46/iq_tx_000231.bin,BBDD/46/iq_rx_000231.bin,OLS_torch,46.0,48.01542080957423,2.0154208095742305,2.0154208095742305
46__000234,train,46.0,46,234,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000234.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000234.bin,BBDD/46/iq_tx_000234.bin,BBDD/46/iq_rx_000234.bin,OLS_torch,46.0,48.71406453340846,2.714064533408461,2.714064533408461
46__000235,train,46.0,46,235,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000235.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000235.bin,BBDD/46/iq_tx_000235.bin,BBDD/46/iq_rx_000235.bin,OLS_torch,46.0,50.1049073376277,4.104907337627701,4.104907337627701
46__000236,train,46.0,46,236,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000236.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000236.bin,BBDD/46/iq_tx_000236.bin,BBDD/46/iq_rx_000236.bin,OLS_torch,46.0,44.64411479896094,-1.355885201039058,1.355885201039058
46__000237,train,46.0,46,237,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000237.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000237.bin,BBDD/46/iq_tx_000237.bin,BBDD/46/iq_rx_000237.bin,OLS_torch,46.0,45.75853911849228,-0.24146088150772016,0.24146088150772016
46__000239,train,46.0,46,239,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000239.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000239.bin,BBDD/46/iq_tx_000239.bin,BBDD/46/iq_rx_000239.bin,OLS_torch,46.0,50.99666436407411,4.996664364074107,4.996664364074107
46__000242,train,46.0,46,242,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000242.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000242.bin,BBDD/46/iq_tx_000242.bin,BBDD/46/iq_rx_000242.bin,OLS_torch,46.0,42.45297981247761,-3.547020187522392,3.547020187522392
46__000247,train,46.0,46,247,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000247.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000247.bin,BBDD/46/iq_tx_000247.bin,BBDD/46/iq_rx_000247.bin,OLS_torch,46.0,42.48166527386552,-3.5183347261344835,3.5183347261344835
46__000248,train,46.0,46,248,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000248.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000248.bin,BBDD/46/iq_tx_000248.bin,BBDD/46/iq_rx_000248.bin,OLS_torch,46.0,39.92250328071629,-6.077496719283708,6.077496719283708
46__000249,train,46.0,46,249,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000249.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000249.bin,BBDD/46/iq_tx_000249.bin,BBDD/46/iq_rx_000249.bin,OLS_torch,46.0,38.03773872356195,-7.962261276438049,7.962261276438049
46__000250,train,46.0,46,250,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000250.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000250.bin,BBDD/46/iq_tx_000250.bin,BBDD/46/iq_rx_000250.bin,OLS_torch,46.0,42.11865791232231,-3.8813420876776874,3.8813420876776874
46__000251,train,46.0,46,251,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000251.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000251.bin,BBDD/46/iq_tx_000251.bin,BBDD/46/iq_rx_000251.bin,OLS_torch,46.0,45.22279602770526,-0.7772039722947426,0.7772039722947426
46__000253,train,46.0,46,253,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000253.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000253.bin,BBDD/46/iq_tx_000253.bin,BBDD/46/iq_rx_000253.bin,OLS_torch,46.0,45.85051028642064,-0.14948971357935648,0.14948971357935648
46__000254,train,46.0,46,254,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000254.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000254.bin,BBDD/46/iq_tx_000254.bin,BBDD/46/iq_rx_000254.bin,OLS_torch,46.0,44.082039848162914,-1.917960151837086,1.917960151837086
46__000255,train,46.0,46,255,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000255.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000255.bin,BBDD/46/iq_tx_000255.bin,BBDD/46/iq_rx_000255.bin,OLS_torch,46.0,43.04640488846564,-2.953595111534362,2.953595111534362
46__000256,train,46.0,46,256,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000256.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000256.bin,BBDD/46/iq_tx_000256.bin,BBDD/46/iq_rx_000256.bin,OLS_torch,46.0,46.725236904834304,0.7252369048343041,0.7252369048343041
46__000259,train,46.0,46,259,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000259.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000259.bin,BBDD/46/iq_tx_000259.bin,BBDD/46/iq_rx_000259.bin,OLS_torch,46.0,42.636824959409495,-3.363175040590505,3.363175040590505
46__000260,train,46.0,46,260,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000260.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000260.bin,BBDD/46/iq_tx_000260.bin,BBDD/46/iq_rx_000260.bin,OLS_torch,46.0,40.81893805951419,-5.181061940485812,5.181061940485812
46__000261,train,46.0,46,261,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000261.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000261.bin,BBDD/46/iq_tx_000261.bin,BBDD/46/iq_rx_000261.bin,OLS_torch,46.0,43.62606767192871,-2.373932328071291,2.373932328071291
46__000262,train,46.0,46,262,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000262.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000262.bin,BBDD/46/iq_tx_000262.bin,BBDD/46/iq_rx_000262.bin,OLS_torch,46.0,45.55720976227262,-0.4427902377273796,0.4427902377273796
46__000264,train,46.0,46,264,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000264.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000264.bin,BBDD/46/iq_tx_000264.bin,BBDD/46/iq_rx_000264.bin,OLS_torch,46.0,47.655725016851775,1.6557250168517754,1.6557250168517754
46__000265,train,46.0,46,265,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000265.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000265.bin,BBDD/46/iq_tx_000265.bin,BBDD/46/iq_rx_000265.bin,OLS_torch,46.0,52.08920206074411,6.089202060744107,6.089202060744107
46__000267,train,46.0,46,267,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000267.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000267.bin,BBDD/46/iq_tx_000267.bin,BBDD/46/iq_rx_000267.bin,OLS_torch,46.0,45.26635615138588,-0.7336438486141219,0.7336438486141219
46__000268,train,46.0,46,268,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000268.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000268.bin,BBDD/46/iq_tx_000268.bin,BBDD/46/iq_rx_000268.bin,OLS_torch,46.0,49.71984456169742,3.719844561697421,3.719844561697421
46__000269,train,46.0,46,269,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000269.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000269.bin,BBDD/46/iq_tx_000269.bin,BBDD/46/iq_rx_000269.bin,OLS_torch,46.0,48.49714417088905,2.497144170889051,2.497144170889051
46__000271,train,46.0,46,271,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000271.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000271.bin,BBDD/46/iq_tx_000271.bin,BBDD/46/iq_rx_000271.bin,OLS_torch,46.0,45.070325379487464,-0.9296746205125359,0.9296746205125359
46__000273,train,46.0,46,273,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000273.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000273.bin,BBDD/46/iq_tx_000273.bin,BBDD/46/iq_rx_000273.bin,OLS_torch,46.0,46.87263171957998,0.872631719579978,0.872631719579978
46__000275,train,46.0,46,275,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000275.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000275.bin,BBDD/46/iq_tx_000275.bin,BBDD/46/iq_rx_000275.bin,OLS_torch,46.0,46.55025400879204,0.550254008792038,0.550254008792038
46__000276,train,46.0,46,276,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000276.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000276.bin,BBDD/46/iq_tx_000276.bin,BBDD/46/iq_rx_000276.bin,OLS_torch,46.0,48.57787565787439,2.5778756578743867,2.5778756578743867
46__000277,train,46.0,46,277,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000277.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000277.bin,BBDD/46/iq_tx_000277.bin,BBDD/46/iq_rx_000277.bin,OLS_torch,46.0,43.163653202971304,-2.836346797028696,2.836346797028696
46__000278,train,46.0,46,278,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000278.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000278.bin,BBDD/46/iq_tx_000278.bin,BBDD/46/iq_rx_000278.bin,OLS_torch,46.0,45.851056611654656,-0.14894338834534437,0.14894338834534437
46__000279,train,46.0,46,279,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000279.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000279.bin,BBDD/46/iq_tx_000279.bin,BBDD/46/iq_rx_000279.bin,OLS_torch,46.0,45.71635777177252,-0.2836422282274782,0.2836422282274782
46__000280,train,46.0,46,280,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000280.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000280.bin,BBDD/46/iq_tx_000280.bin,BBDD/46/iq_rx_000280.bin,OLS_torch,46.0,44.44722197372541,-1.5527780262745878,1.5527780262745878
46__000281,train,46.0,46,281,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000281.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000281.bin,BBDD/46/iq_tx_000281.bin,BBDD/46/iq_rx_000281.bin,OLS_torch,46.0,48.68998514455305,2.6899851445530487,2.6899851445530487
46__000283,train,46.0,46,283,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000283.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000283.bin,BBDD/46/iq_tx_000283.bin,BBDD/46/iq_rx_000283.bin,OLS_torch,46.0,37.79227665286315,-8.207723347136849,8.207723347136849
46__000286,train,46.0,46,286,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000286.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000286.bin,BBDD/46/iq_tx_000286.bin,BBDD/46/iq_rx_000286.bin,OLS_torch,46.0,46.79492540258197,0.794925402581967,0.794925402581967
46__000288,train,46.0,46,288,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000288.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000288.bin,BBDD/46/iq_tx_000288.bin,BBDD/46/iq_rx_000288.bin,OLS_torch,46.0,48.84337234516525,2.8433723451652497,2.8433723451652497
46__000290,train,46.0,46,290,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000290.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000290.bin,BBDD/46/iq_tx_000290.bin,BBDD/46/iq_rx_000290.bin,OLS_torch,46.0,47.10164614172946,1.1016461417294607,1.1016461417294607
46__000291,train,46.0,46,291,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000291.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000291.bin,BBDD/46/iq_tx_000291.bin,BBDD/46/iq_rx_000291.bin,OLS_torch,46.0,43.46789071939501,-2.532109280604992,2.532109280604992
46__000292,train,46.0,46,292,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000292.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000292.bin,BBDD/46/iq_tx_000292.bin,BBDD/46/iq_rx_000292.bin,OLS_torch,46.0,44.961254371849726,-1.0387456281502736,1.0387456281502736
46__000293,train,46.0,46,293,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000293.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000293.bin,BBDD/46/iq_tx_000293.bin,BBDD/46/iq_rx_000293.bin,OLS_torch,46.0,45.9794654593609,-0.020534540639097543,0.020534540639097543
46__000294,train,46.0,46,294,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000294.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000294.bin,BBDD/46/iq_tx_000294.bin,BBDD/46/iq_rx_000294.bin,OLS_torch,46.0,45.644091424104495,-0.35590857589550495,0.35590857589550495
46__000295,train,46.0,46,295,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000295.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000295.bin,BBDD/46/iq_tx_000295.bin,BBDD/46/iq_rx_000295.bin,OLS_torch,46.0,41.7319565683281,-4.268043431671899,4.268043431671899
46__000296,train,46.0,46,296,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000296.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000296.bin,BBDD/46/iq_tx_000296.bin,BBDD/46/iq_rx_000296.bin,OLS_torch,46.0,40.35733886445143,-5.642661135548572,5.642661135548572
46__000302,train,46.0,46,302,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000302.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000302.bin,BBDD/46/iq_tx_000302.bin,BBDD/46/iq_rx_000302.bin,OLS_torch,46.0,46.47036478159886,0.4703647815988603,0.4703647815988603
46__000308,train,46.0,46,308,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000308.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000308.bin,BBDD/46/iq_tx_000308.bin,BBDD/46/iq_rx_000308.bin,OLS_torch,46.0,49.673437775519076,3.6734377755190764,3.6734377755190764
46__000310,train,46.0,46,310,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000310.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000310.bin,BBDD/46/iq_tx_000310.bin,BBDD/46/iq_rx_000310.bin,OLS_torch,46.0,46.7666554926569,0.766655492656902,0.766655492656902
46__000311,train,46.0,46,311,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000311.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000311.bin,BBDD/46/iq_tx_000311.bin,BBDD/46/iq_rx_000311.bin,OLS_torch,46.0,47.44155555049206,1.4415555504920619,1.4415555504920619
46__000312,train,46.0,46,312,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000312.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000312.bin,BBDD/46/iq_tx_000312.bin,BBDD/46/iq_rx_000312.bin,OLS_torch,46.0,46.840501643075505,0.8405016430755055,0.8405016430755055
46__000313,train,46.0,46,313,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000313.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000313.bin,BBDD/46/iq_tx_000313.bin,BBDD/46/iq_rx_000313.bin,OLS_torch,46.0,45.09879915470122,-0.9012008452987814,0.9012008452987814
46__000314,train,46.0,46,314,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000314.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000314.bin,BBDD/46/iq_tx_000314.bin,BBDD/46/iq_rx_000314.bin,OLS_torch,46.0,43.74409823150502,-2.2559017684949794,2.2559017684949794
46__000315,train,46.0,46,315,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000315.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000315.bin,BBDD/46/iq_tx_000315.bin,BBDD/46/iq_rx_000315.bin,OLS_torch,46.0,46.56937425980517,0.5693742598051728,0.5693742598051728
46__000317,train,46.0,46,317,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000317.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000317.bin,BBDD/46/iq_tx_000317.bin,BBDD/46/iq_rx_000317.bin,OLS_torch,46.0,44.22406623897835,-1.7759337610216477,1.7759337610216477
46__000318,train,46.0,46,318,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000318.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000318.bin,BBDD/46/iq_tx_000318.bin,BBDD/46/iq_rx_000318.bin,OLS_torch,46.0,41.42933823042438,-4.570661769575622,4.570661769575622
46__000319,train,46.0,46,319,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000319.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000319.bin,BBDD/46/iq_tx_000319.bin,BBDD/46/iq_rx_000319.bin,OLS_torch,46.0,47.664377512388874,1.6643775123888744,1.6643775123888744
46__000320,train,46.0,46,320,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000320.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000320.bin,BBDD/46/iq_tx_000320.bin,BBDD/46/iq_rx_000320.bin,OLS_torch,46.0,42.42416529254251,-3.5758347074574885,3.5758347074574885
46__000321,train,46.0,46,321,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000321.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000321.bin,BBDD/46/iq_tx_000321.bin,BBDD/46/iq_rx_000321.bin,OLS_torch,46.0,41.772785883673734,-4.227214116326266,4.227214116326266
46__000322,train,46.0,46,322,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000322.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000322.bin,BBDD/46/iq_tx_000322.bin,BBDD/46/iq_rx_000322.bin,OLS_torch,46.0,43.437147419469824,-2.5628525805301763,2.5628525805301763
46__000323,train,46.0,46,323,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000323.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000323.bin,BBDD/46/iq_tx_000323.bin,BBDD/46/iq_rx_000323.bin,OLS_torch,46.0,42.292690688052474,-3.707309311947526,3.707309311947526
46__000324,train,46.0,46,324,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000324.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000324.bin,BBDD/46/iq_tx_000324.bin,BBDD/46/iq_rx_000324.bin,OLS_torch,46.0,38.35006876104464,-7.649931238955361,7.649931238955361
46__000325,train,46.0,46,325,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000325.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000325.bin,BBDD/46/iq_tx_000325.bin,BBDD/46/iq_rx_000325.bin,OLS_torch,46.0,43.77301638450861,-2.226983615491392,2.226983615491392
46__000326,train,46.0,46,326,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000326.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000326.bin,BBDD/46/iq_tx_000326.bin,BBDD/46/iq_rx_000326.bin,OLS_torch,46.0,45.48382992620739,-0.5161700737926083,0.5161700737926083
46__000327,train,46.0,46,327,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000327.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000327.bin,BBDD/46/iq_tx_000327.bin,BBDD/46/iq_rx_000327.bin,OLS_torch,46.0,46.280541924927725,0.280541924927725,0.280541924927725
46__000328,train,46.0,46,328,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000328.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000328.bin,BBDD/46/iq_tx_000328.bin,BBDD/46/iq_rx_000328.bin,OLS_torch,46.0,41.99248790236114,-4.007512097638859,4.007512097638859
46__000329,train,46.0,46,329,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000329.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000329.bin,BBDD/46/iq_tx_000329.bin,BBDD/46/iq_rx_000329.bin,OLS_torch,46.0,40.60149327331978,-5.398506726680218,5.398506726680218
46__000330,train,46.0,46,330,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000330.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000330.bin,BBDD/46/iq_tx_000330.bin,BBDD/46/iq_rx_000330.bin,OLS_torch,46.0,41.85708066051724,-4.142919339482759,4.142919339482759
46__000332,train,46.0,46,332,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000332.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000332.bin,BBDD/46/iq_tx_000332.bin,BBDD/46/iq_rx_000332.bin,OLS_torch,46.0,39.240520003370605,-6.759479996629395,6.759479996629395
46__000335,train,46.0,46,335,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000335.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000335.bin,BBDD/46/iq_tx_000335.bin,BBDD/46/iq_rx_000335.bin,OLS_torch,46.0,41.20604885415777,-4.793951145842229,4.793951145842229
46__000336,train,46.0,46,336,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000336.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000336.bin,BBDD/46/iq_tx_000336.bin,BBDD/46/iq_rx_000336.bin,OLS_torch,46.0,44.59187967460555,-1.4081203253944494,1.4081203253944494
46__000337,train,46.0,46,337,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000337.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000337.bin,BBDD/46/iq_tx_000337.bin,BBDD/46/iq_rx_000337.bin,OLS_torch,46.0,39.41183943764678,-6.588160562353217,6.588160562353217
46__000340,train,46.0,46,340,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000340.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000340.bin,BBDD/46/iq_tx_000340.bin,BBDD/46/iq_rx_000340.bin,OLS_torch,46.0,47.513358345062876,1.5133583450628763,1.5133583450628763
46__000341,train,46.0,46,341,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000341.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000341.bin,BBDD/46/iq_tx_000341.bin,BBDD/46/iq_rx_000341.bin,OLS_torch,46.0,45.36535300286264,-0.6346469971373594,0.6346469971373594
46__000344,train,46.0,46,344,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000344.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000344.bin,BBDD/46/iq_tx_000344.bin,BBDD/46/iq_rx_000344.bin,OLS_torch,46.0,50.95797360242122,4.9579736024212195,4.9579736024212195
46__000345,train,46.0,46,345,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000345.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000345.bin,BBDD/46/iq_tx_000345.bin,BBDD/46/iq_rx_000345.bin,OLS_torch,46.0,49.778449926748685,3.778449926748685,3.778449926748685
46__000346,train,46.0,46,346,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000346.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000346.bin,BBDD/46/iq_tx_000346.bin,BBDD/46/iq_rx_000346.bin,OLS_torch,46.0,49.805159381087066,3.8051593810870656,3.8051593810870656
46__000348,train,46.0,46,348,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000348.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000348.bin,BBDD/46/iq_tx_000348.bin,BBDD/46/iq_rx_000348.bin,OLS_torch,46.0,46.668084228582245,0.668084228582245,0.668084228582245
46__000349,train,46.0,46,349,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000349.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000349.bin,BBDD/46/iq_tx_000349.bin,BBDD/46/iq_rx_000349.bin,OLS_torch,46.0,47.061327947953544,1.0613279479535436,1.0613279479535436
46__000352,train,46.0,46,352,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000352.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000352.bin,BBDD/46/iq_tx_000352.bin,BBDD/46/iq_rx_000352.bin,OLS_torch,46.0,47.5789199768288,1.5789199768288,1.5789199768288
46__000353,train,46.0,46,353,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000353.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000353.bin,BBDD/46/iq_tx_000353.bin,BBDD/46/iq_rx_000353.bin,OLS_torch,46.0,39.69429766299964,-6.305702337000362,6.305702337000362
46__000354,train,46.0,46,354,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000354.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000354.bin,BBDD/46/iq_tx_000354.bin,BBDD/46/iq_rx_000354.bin,OLS_torch,46.0,46.48625582887852,0.4862558288785195,0.4862558288785195
46__000355,train,46.0,46,355,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000355.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000355.bin,BBDD/46/iq_tx_000355.bin,BBDD/46/iq_rx_000355.bin,OLS_torch,46.0,46.49411024372623,0.494110243726233,0.494110243726233
46__000357,train,46.0,46,357,/home/hugo/Escritorio/ISAC/BBDD/46/iq_tx_000357.bin,/home/hugo/Escritorio/ISAC/BBDD/46/iq_rx_000357.bin,BBDD/46/iq_tx_000357.bin,BBDD/46/iq_rx_000357.bin,OLS_torch,46.0,47.815432168943836,1.8154321689438362,1.8154321689438362
