sample_uid,split,temperature,temperature_folder,sample_id,tx_path,rx_path,tx_path_rel_to_bbdd_parent,rx_path_rel_to_bbdd_parent,model,y_true,y_pred,error,abs_error
15__000282,train,15.0,15,282,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000282.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000282.bin,BBDD/15/iq_tx_000282.bin,BBDD/15/iq_rx_000282.bin,RidgePoly2_torch,15.0,30.645353211784073,15.645353211784073,15.645353211784073
15__000285,train,15.0,15,285,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000285.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000285.bin,BBDD/15/iq_tx_000285.bin,BBDD/15/iq_rx_000285.bin,RidgePoly2_torch,15.0,31.12749391319717,16.12749391319717,16.12749391319717
15__000286,train,15.0,15,286,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000286.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000286.bin,BBDD/15/iq_tx_000286.bin,BBDD/15/iq_rx_000286.bin,RidgePoly2_torch,15.0,26.778719400434287,11.778719400434287,11.778719400434287
15__000287,train,15.0,15,287,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000287.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000287.bin,BBDD/15/iq_tx_000287.bin,BBDD/15/iq_rx_000287.bin,RidgePoly2_torch,15.0,27.447883086817164,12.447883086817164,12.447883086817164
15__000289,train,15.0,15,289,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000289.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000289.bin,BBDD/15/iq_tx_000289.bin,BBDD/15/iq_rx_000289.bin,RidgePoly2_torch,15.0,31.500263470154856,16.500263470154856,16.500263470154856
15__000290,train,15.0,15,290,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000290.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000290.bin,BBDD/15/iq_tx_000290.bin,BBDD/15/iq_rx_000290.bin,RidgePoly2_torch,15.0,26.949960807028887,11.949960807028887,11.949960807028887
15__000291,train,15.0,15,291,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000291.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000291.bin,BBDD/15/iq_tx_000291.bin,BBDD/15/iq_rx_000291.bin,RidgePoly2_torch,15.0,32.195906376630816,17.195906376630816,17.195906376630816
15__000292,train,15.0,15,292,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000292.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000292.bin,BBDD/15/iq_tx_000292.bin,BBDD/15/iq_rx_000292.bin,RidgePoly2_torch,15.0,31.913286344445932,16.913286344445932,16.913286344445932
15__000294,train,15.0,15,294,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000294.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000294.bin,BBDD/15/iq_tx_000294.bin,BBDD/15/iq_rx_000294.bin,RidgePoly2_torch,15.0,32.84939765233283,17.849397652332833,17.849397652332833
15__000296,train,15.0,15,296,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000296.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000296.bin,BBDD/15/iq_tx_000296.bin,BBDD/15/iq_rx_000296.bin,RidgePoly2_torch,15.0,29.755743461285668,14.755743461285668,14.755743461285668
15__000297,train,15.0,15,297,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000297.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000297.bin,BBDD/15/iq_tx_000297.bin,BBDD/15/iq_rx_000297.bin,RidgePoly2_torch,15.0,28.386740429539323,13.386740429539323,13.386740429539323
15__000298,train,15.0,15,298,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000298.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000298.bin,BBDD/15/iq_tx_000298.bin,BBDD/15/iq_rx_000298.bin,RidgePoly2_torch,15.0,36.4965055489364,21.496505548936398,21.496505548936398
15__000299,train,15.0,15,299,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000299.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000299.bin,BBDD/15/iq_tx_000299.bin,BBDD/15/iq_rx_000299.bin,RidgePoly2_torch,15.0,27.32519526778681,12.32519526778681,12.32519526778681
15__000300,train,15.0,15,300,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000300.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000300.bin,BBDD/15/iq_tx_000300.bin,BBDD/15/iq_rx_000300.bin,RidgePoly2_torch,15.0,33.29194333445136,18.29194333445136,18.29194333445136
15__000302,train,15.0,15,302,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000302.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000302.bin,BBDD/15/iq_tx_000302.bin,BBDD/15/iq_rx_000302.bin,RidgePoly2_torch,15.0,35.94916152938211,20.94916152938211,20.94916152938211
15__000303,train,15.0,15,303,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000303.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000303.bin,BBDD/15/iq_tx_000303.bin,BBDD/15/iq_rx_000303.bin,RidgePoly2_torch,15.0,28.957955096795345,13.957955096795345,13.957955096795345
15__000305,train,15.0,15,305,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000305.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000305.bin,BBDD/15/iq_tx_000305.bin,BBDD/15/iq_rx_000305.bin,RidgePoly2_torch,15.0,27.174619615759305,12.174619615759305,12.174619615759305
15__000306,train,15.0,15,306,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000306.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000306.bin,BBDD/15/iq_tx_000306.bin,BBDD/15/iq_rx_000306.bin,RidgePoly2_torch,15.0,30.70006388393336,15.70006388393336,15.70006388393336
15__000307,train,15.0,15,307,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000307.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000307.bin,BBDD/15/iq_tx_000307.bin,BBDD/15/iq_rx_000307.bin,RidgePoly2_torch,15.0,22.2801821398075,7.280182139807501,7.280182139807501
15__000308,train,15.0,15,308,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000308.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000308.bin,BBDD/15/iq_tx_000308.bin,BBDD/15/iq_rx_000308.bin,RidgePoly2_torch,15.0,27.587579191710557,12.587579191710557,12.587579191710557
15__000309,train,15.0,15,309,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000309.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000309.bin,BBDD/15/iq_tx_000309.bin,BBDD/15/iq_rx_000309.bin,RidgePoly2_torch,15.0,31.855044766304758,16.855044766304758,16.855044766304758
15__000310,train,15.0,15,310,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000310.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000310.bin,BBDD/15/iq_tx_000310.bin,BBDD/15/iq_rx_000310.bin,RidgePoly2_torch,15.0,26.853255071459987,11.853255071459987,11.853255071459987
15__000311,train,15.0,15,311,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000311.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000311.bin,BBDD/15/iq_tx_000311.bin,BBDD/15/iq_rx_000311.bin,RidgePoly2_torch,15.0,28.784151935613053,13.784151935613053,13.784151935613053
15__000312,train,15.0,15,312,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000312.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000312.bin,BBDD/15/iq_tx_000312.bin,BBDD/15/iq_rx_000312.bin,RidgePoly2_torch,15.0,27.895863090404205,12.895863090404205,12.895863090404205
15__000314,train,15.0,15,314,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000314.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000314.bin,BBDD/15/iq_tx_000314.bin,BBDD/15/iq_rx_000314.bin,RidgePoly2_torch,15.0,25.67670341381271,10.67670341381271,10.67670341381271
15__000316,train,15.0,15,316,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000316.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000316.bin,BBDD/15/iq_tx_000316.bin,BBDD/15/iq_rx_000316.bin,RidgePoly2_torch,15.0,24.420264984072315,9.420264984072315,9.420264984072315
15__000318,train,15.0,15,318,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000318.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000318.bin,BBDD/15/iq_tx_000318.bin,BBDD/15/iq_rx_000318.bin,RidgePoly2_torch,15.0,24.671279339973488,9.671279339973488,9.671279339973488
15__000319,train,15.0,15,319,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000319.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000319.bin,BBDD/15/iq_tx_000319.bin,BBDD/15/iq_rx_000319.bin,RidgePoly2_torch,15.0,25.823018662262264,10.823018662262264,10.823018662262264
15__000321,train,15.0,15,321,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000321.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000321.bin,BBDD/15/iq_tx_000321.bin,BBDD/15/iq_rx_000321.bin,RidgePoly2_torch,15.0,23.871571061519013,8.871571061519013,8.871571061519013
15__000322,train,15.0,15,322,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000322.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000322.bin,BBDD/15/iq_tx_000322.bin,BBDD/15/iq_rx_000322.bin,RidgePoly2_torch,15.0,24.110836450304486,9.110836450304486,9.110836450304486
15__000323,train,15.0,15,323,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000323.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000323.bin,BBDD/15/iq_tx_000323.bin,BBDD/15/iq_rx_000323.bin,RidgePoly2_torch,15.0,23.63560336080979,8.635603360809789,8.635603360809789
15__000324,train,15.0,15,324,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000324.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000324.bin,BBDD/15/iq_tx_000324.bin,BBDD/15/iq_rx_000324.bin,RidgePoly2_torch,15.0,25.74164291906281,10.741642919062809,10.741642919062809
15__000325,train,15.0,15,325,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000325.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000325.bin,BBDD/15/iq_tx_000325.bin,BBDD/15/iq_rx_000325.bin,RidgePoly2_torch,15.0,29.691462993699865,14.691462993699865,14.691462993699865
15__000326,train,15.0,15,326,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000326.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000326.bin,BBDD/15/iq_tx_000326.bin,BBDD/15/iq_rx_000326.bin,RidgePoly2_torch,15.0,23.839124348298242,8.839124348298242,8.839124348298242
15__000327,train,15.0,15,327,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000327.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000327.bin,BBDD/15/iq_tx_000327.bin,BBDD/15/iq_rx_000327.bin,RidgePoly2_torch,15.0,30.391904060794374,15.391904060794374,15.391904060794374
15__000328,train,15.0,15,328,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000328.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000328.bin,BBDD/15/iq_tx_000328.bin,BBDD/15/iq_rx_000328.bin,RidgePoly2_torch,15.0,24.682317295054727,9.682317295054727,9.682317295054727
15__000329,train,15.0,15,329,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000329.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000329.bin,BBDD/15/iq_tx_000329.bin,BBDD/15/iq_rx_000329.bin,RidgePoly2_torch,15.0,28.15720295488962,13.15720295488962,13.15720295488962
15__000331,train,15.0,15,331,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000331.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000331.bin,BBDD/15/iq_tx_000331.bin,BBDD/15/iq_rx_000331.bin,RidgePoly2_torch,15.0,32.32254395021132,17.32254395021132,17.32254395021132
15__000332,train,15.0,15,332,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000332.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000332.bin,BBDD/15/iq_tx_000332.bin,BBDD/15/iq_rx_000332.bin,RidgePoly2_torch,15.0,30.89060323746452,15.890603237464521,15.890603237464521
15__000333,train,15.0,15,333,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000333.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000333.bin,BBDD/15/iq_tx_000333.bin,BBDD/15/iq_rx_000333.bin,RidgePoly2_torch,15.0,26.04882595380878,11.04882595380878,11.04882595380878
15__000334,train,15.0,15,334,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000334.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000334.bin,BBDD/15/iq_tx_000334.bin,BBDD/15/iq_rx_000334.bin,RidgePoly2_torch,15.0,26.32481529797575,11.32481529797575,11.32481529797575
15__000335,train,15.0,15,335,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000335.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000335.bin,BBDD/15/iq_tx_000335.bin,BBDD/15/iq_rx_000335.bin,RidgePoly2_torch,15.0,28.602844273649886,13.602844273649886,13.602844273649886
15__000336,train,15.0,15,336,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000336.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000336.bin,BBDD/15/iq_tx_000336.bin,BBDD/15/iq_rx_000336.bin,RidgePoly2_torch,15.0,27.78882098964769,12.78882098964769,12.78882098964769
15__000338,train,15.0,15,338,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000338.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000338.bin,BBDD/15/iq_tx_000338.bin,BBDD/15/iq_rx_000338.bin,RidgePoly2_torch,15.0,31.742387267114914,16.742387267114914,16.742387267114914
15__000339,train,15.0,15,339,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000339.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000339.bin,BBDD/15/iq_tx_000339.bin,BBDD/15/iq_rx_000339.bin,RidgePoly2_torch,15.0,29.72470437137723,14.724704371377229,14.724704371377229
15__000341,train,15.0,15,341,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000341.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000341.bin,BBDD/15/iq_tx_000341.bin,BBDD/15/iq_rx_000341.bin,RidgePoly2_torch,15.0,27.422714479462247,12.422714479462247,12.422714479462247
15__000342,train,15.0,15,342,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000342.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000342.bin,BBDD/15/iq_tx_000342.bin,BBDD/15/iq_rx_000342.bin,RidgePoly2_torch,15.0,33.2130083918403,18.213008391840297,18.213008391840297
15__000344,train,15.0,15,344,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000344.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000344.bin,BBDD/15/iq_tx_000344.bin,BBDD/15/iq_rx_000344.bin,RidgePoly2_torch,15.0,27.393017953269254,12.393017953269254,12.393017953269254
15__000346,train,15.0,15,346,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000346.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000346.bin,BBDD/15/iq_tx_000346.bin,BBDD/15/iq_rx_000346.bin,RidgePoly2_torch,15.0,25.17408331839667,10.174083318396669,10.174083318396669
15__000347,train,15.0,15,347,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000347.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000347.bin,BBDD/15/iq_tx_000347.bin,BBDD/15/iq_rx_000347.bin,RidgePoly2_torch,15.0,24.35277139981332,9.35277139981332,9.35277139981332
15__000348,train,15.0,15,348,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000348.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000348.bin,BBDD/15/iq_tx_000348.bin,BBDD/15/iq_rx_000348.bin,RidgePoly2_torch,15.0,19.737211036190228,4.737211036190228,4.737211036190228
15__000349,train,15.0,15,349,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000349.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000349.bin,BBDD/15/iq_tx_000349.bin,BBDD/15/iq_rx_000349.bin,RidgePoly2_torch,15.0,21.996126081534257,6.996126081534257,6.996126081534257
15__000350,train,15.0,15,350,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000350.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000350.bin,BBDD/15/iq_tx_000350.bin,BBDD/15/iq_rx_000350.bin,RidgePoly2_torch,15.0,25.036300144308377,10.036300144308377,10.036300144308377
15__000351,train,15.0,15,351,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000351.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000351.bin,BBDD/15/iq_tx_000351.bin,BBDD/15/iq_rx_000351.bin,RidgePoly2_torch,15.0,26.881498002191243,11.881498002191243,11.881498002191243
15__000352,train,15.0,15,352,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000352.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000352.bin,BBDD/15/iq_tx_000352.bin,BBDD/15/iq_rx_000352.bin,RidgePoly2_torch,15.0,24.46322438273031,9.46322438273031,9.46322438273031
15__000353,train,15.0,15,353,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000353.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000353.bin,BBDD/15/iq_tx_000353.bin,BBDD/15/iq_rx_000353.bin,RidgePoly2_torch,15.0,25.96626008828986,10.96626008828986,10.96626008828986
15__000354,train,15.0,15,354,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000354.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000354.bin,BBDD/15/iq_tx_000354.bin,BBDD/15/iq_rx_000354.bin,RidgePoly2_torch,15.0,29.29655588526405,14.296555885264048,14.296555885264048
15__000355,train,15.0,15,355,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000355.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000355.bin,BBDD/15/iq_tx_000355.bin,BBDD/15/iq_rx_000355.bin,RidgePoly2_torch,15.0,26.59718084975644,11.597180849756441,11.597180849756441
15__000357,train,15.0,15,357,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000357.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000357.bin,BBDD/15/iq_tx_000357.bin,BBDD/15/iq_rx_000357.bin,RidgePoly2_torch,15.0,24.062700003777717,9.062700003777717,9.062700003777717
15__000358,train,15.0,15,358,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000358.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000358.bin,BBDD/15/iq_tx_000358.bin,BBDD/15/iq_rx_000358.bin,RidgePoly2_torch,15.0,25.108519939254073,10.108519939254073,10.108519939254073
15__000359,train,15.0,15,359,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000359.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000359.bin,BBDD/15/iq_tx_000359.bin,BBDD/15/iq_rx_000359.bin,RidgePoly2_torch,15.0,24.574991004650105,9.574991004650105,9.574991004650105
15__000360,train,15.0,15,360,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000360.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000360.bin,BBDD/15/iq_tx_000360.bin,BBDD/15/iq_rx_000360.bin,RidgePoly2_torch,15.0,26.495964165773472,11.495964165773472,11.495964165773472
15__000361,train,15.0,15,361,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000361.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000361.bin,BBDD/15/iq_tx_000361.bin,BBDD/15/iq_rx_000361.bin,RidgePoly2_torch,15.0,26.978151306709634,11.978151306709634,11.978151306709634
15__000362,train,15.0,15,362,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000362.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000362.bin,BBDD/15/iq_tx_000362.bin,BBDD/15/iq_rx_000362.bin,RidgePoly2_torch,15.0,23.33036554671966,8.330365546719658,8.330365546719658
15__000363,train,15.0,15,363,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000363.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000363.bin,BBDD/15/iq_tx_000363.bin,BBDD/15/iq_rx_000363.bin,RidgePoly2_torch,15.0,27.204022558988502,12.204022558988502,12.204022558988502
15__000364,train,15.0,15,364,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000364.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000364.bin,BBDD/15/iq_tx_000364.bin,BBDD/15/iq_rx_000364.bin,RidgePoly2_torch,15.0,25.487226087035516,10.487226087035516,10.487226087035516
15__000365,train,15.0,15,365,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000365.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000365.bin,BBDD/15/iq_tx_000365.bin,BBDD/15/iq_rx_000365.bin,RidgePoly2_torch,15.0,23.770728127287416,8.770728127287416,8.770728127287416
15__000366,train,15.0,15,366,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000366.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000366.bin,BBDD/15/iq_tx_000366.bin,BBDD/15/iq_rx_000366.bin,RidgePoly2_torch,15.0,25.557513074254242,10.557513074254242,10.557513074254242
15__000367,train,15.0,15,367,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000367.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000367.bin,BBDD/15/iq_tx_000367.bin,BBDD/15/iq_rx_000367.bin,RidgePoly2_torch,15.0,23.777628313447703,8.777628313447703,8.777628313447703
15__000368,train,15.0,15,368,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000368.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000368.bin,BBDD/15/iq_tx_000368.bin,BBDD/15/iq_rx_000368.bin,RidgePoly2_torch,15.0,23.25595226302783,8.25595226302783,8.25595226302783
15__000370,train,15.0,15,370,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000370.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000370.bin,BBDD/15/iq_tx_000370.bin,BBDD/15/iq_rx_000370.bin,RidgePoly2_torch,15.0,27.53470919637549,12.534709196375491,12.534709196375491
15__000371,train,15.0,15,371,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000371.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000371.bin,BBDD/15/iq_tx_000371.bin,BBDD/15/iq_rx_000371.bin,RidgePoly2_torch,15.0,28.997625315919873,13.997625315919873,13.997625315919873
15__000372,train,15.0,15,372,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000372.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000372.bin,BBDD/15/iq_tx_000372.bin,BBDD/15/iq_rx_000372.bin,RidgePoly2_torch,15.0,28.879663036878206,13.879663036878206,13.879663036878206
15__000373,train,15.0,15,373,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000373.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000373.bin,BBDD/15/iq_tx_000373.bin,BBDD/15/iq_rx_000373.bin,RidgePoly2_torch,15.0,24.059595115943125,9.059595115943125,9.059595115943125
15__000374,train,15.0,15,374,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000374.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000374.bin,BBDD/15/iq_tx_000374.bin,BBDD/15/iq_rx_000374.bin,RidgePoly2_torch,15.0,29.83169422071957,14.83169422071957,14.83169422071957
15__000375,train,15.0,15,375,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000375.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000375.bin,BBDD/15/iq_tx_000375.bin,BBDD/15/iq_rx_000375.bin,RidgePoly2_torch,15.0,27.26868395449917,12.26868395449917,12.26868395449917
15__000376,train,15.0,15,376,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000376.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000376.bin,BBDD/15/iq_tx_000376.bin,BBDD/15/iq_rx_000376.bin,RidgePoly2_torch,15.0,29.49592330658176,14.495923306581759,14.495923306581759
15__000377,train,15.0,15,377,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000377.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000377.bin,BBDD/15/iq_tx_000377.bin,BBDD/15/iq_rx_000377.bin,RidgePoly2_torch,15.0,28.869609484138635,13.869609484138635,13.869609484138635
15__000380,train,15.0,15,380,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000380.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000380.bin,BBDD/15/iq_tx_000380.bin,BBDD/15/iq_rx_000380.bin,RidgePoly2_torch,15.0,25.01765346569782,10.01765346569782,10.01765346569782
15__000381,train,15.0,15,381,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000381.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000381.bin,BBDD/15/iq_tx_000381.bin,BBDD/15/iq_rx_000381.bin,RidgePoly2_torch,15.0,29.251884331697457,14.251884331697457,14.251884331697457
15__000382,train,15.0,15,382,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000382.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000382.bin,BBDD/15/iq_tx_000382.bin,BBDD/15/iq_rx_000382.bin,RidgePoly2_torch,15.0,29.493084284689182,14.493084284689182,14.493084284689182
15__000383,train,15.0,15,383,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000383.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000383.bin,BBDD/15/iq_tx_000383.bin,BBDD/15/iq_rx_000383.bin,RidgePoly2_torch,15.0,31.942555671826682,16.942555671826682,16.942555671826682
15__000386,train,15.0,15,386,/home/hugo/Escritorio/ISAC/BBDD/15/iq_tx_000386.bin,/home/hugo/Escritorio/ISAC/BBDD/15/iq_rx_000386.bin,BBDD/15/iq_tx_000386.bin,BBDD/15/iq_rx_000386.bin,RidgePoly2_torch,15.0,28.55766462016534,13.55766462016534,13.55766462016534
